6.704989	0.878403	1618.041051	1169.722070	0.722925
6.719970	0.877695	1613.072297	1161.612149	0.720124
6.739970	0.875328	1608.863844	1151.078165	0.715460
6.759970	0.871306	1602.563724	1135.584876	0.708605
6.779971	0.866580	1592.139454	1115.878802	0.700868
6.799971	0.862305	1579.186064	1095.723123	0.693853
6.819971	0.858277	1561.677074	1071.562790	0.686162
6.839971	0.853997	1535.835276	1038.216955	0.675995
6.859971	0.849958	1504.894575	1001.336439	0.665386
6.879971	0.846922	1474.146039	968.185253	0.656777
6.899971	0.844720	1440.991436	934.571141	0.648561
6.919971	0.843259	1409.250905	902.859607	0.640666
6.939971	0.842054	1381.817222	874.444479	0.632822
6.959971	0.840368	1356.320508	844.893030	0.622930
6.979971	0.838175	1337.649258	819.912253	0.612950
6.999971	0.835805	1326.500889	802.330372	0.604847
7.019972	0.833214	1317.921112	786.514584	0.596784
7.039972	0.830716	1310.719363	771.923394	0.588931
7.059972	0.828644	1303.991570	758.289130	0.581514
7.079972	0.827406	1297.453167	745.904210	0.574899
7.099972	0.827423	1291.450399	735.485199	0.569503
7.119972	0.829083	1287.258268	728.257878	0.565743
7.139972	0.832570	1286.506492	725.420331	0.563868
7.159972	0.837821	1290.871627	727.971239	0.563938
7.179972	0.844528	1301.399180	736.299782	0.565776
7.199972	0.852254	1318.252947	750.182618	0.569073
7.219972	0.860522	1340.681221	768.764551	0.573413
7.239972	0.869006	1367.639063	791.178360	0.578499
7.259972	0.877497	1397.989761	816.620529	0.584139
7.279973	0.885762	1430.184248	843.901417	0.590065
7.299973	0.893721	1463.190499	872.329981	0.596183
7.319973	0.901378	1496.507529	901.648402	0.602502
7.339973	0.908652	1529.346922	931.101358	0.608823
7.359973	0.915519	1561.217206	960.095468	0.614966
7.379973	0.921974	1591.629444	987.966690	0.620727
7.399973	0.927993	1619.726263	1013.661743	0.625823
7.419973	0.933556	1644.426937	1035.969046	0.629988
7.439973	0.937461	1660.840003	1050.746051	0.632659
7.459973	0.941127	1674.114777	1062.345229	0.634571
7.479973	0.945582	1685.038071	1070.860055	0.635511
7.499973	0.949614	1688.569796	1072.157299	0.634950
7.519973	0.953211	1683.790638	1065.363989	0.632718
7.539973	0.956399	1670.206062	1050.056050	0.628699
7.559974	0.958534	1654.204484	1033.102106	0.624531
7.579974	0.960470	1632.803688	1010.919962	0.619131
7.599974	0.962758	1596.506826	973.662398	0.609870
7.619974	0.964757	1551.802037	928.299233	0.598207
7.639974	0.966491	1499.752171	875.870388	0.584010
7.659974	0.967611	1456.559570	832.688531	0.571682
7.679974	0.968608	1410.378828	786.670685	0.557773
7.699974	0.969770	1346.352966	723.015636	0.537018
7.719974	0.970711	1281.393726	658.726446	0.514070
7.739974	0.971256	1232.969031	611.128769	0.495656
7.759974	0.971675	1186.241139	565.403021	0.476634
7.779974	0.972059	1128.977826	509.672687	0.451446
7.799974	0.972210	1079.096858	461.670613	0.427831
7.819974	0.972143	1047.657777	431.924572	0.412276
7.839974	0.971934	1022.129634	408.268061	0.399429
7.859975	0.971450	998.678870	387.525151	0.388038
7.879975	0.970879	988.712017	379.872530	0.384209
7.899975	0.970127	985.584198	379.199582	0.384746
7.919975	0.968843	991.506141	388.610393	0.391939
7.939975	0.967601	1002.222457	402.167147	0.401275
7.959975	0.966095	1017.729842	420.660396	0.413332
7.979975	0.963672	1044.023033	451.089311	0.432068
7.999975	0.961467	1066.033895	476.359825	0.446852
8.019975	0.958885	1089.215734	502.912167	0.461720
8.039975	0.955922	1112.249556	529.426907	0.475997
8.059975	0.952520	1134.558943	555.257776	0.489404
8.079975	0.947314	1162.058193	587.530216	0.505594
8.099975	0.942850	1180.345692	609.471176	0.516350
8.119975	0.937877	1196.887525	629.673500	0.526092
8.139975	0.932471	1211.603343	648.064914	0.534882
8.159975	0.926581	1225.031997	665.140049	0.542957
8.179976	0.920296	1237.332349	681.118594	0.550473
8.199976	0.913629	1248.963745	696.315184	0.557514
8.219976	0.906655	1260.070990	710.982660	0.564240
8.239976	0.899394	1270.973736	725.286287	0.570654
8.259976	0.889415	1285.250248	743.969802	0.578852
8.279976	0.881748	1295.751408	757.600437	0.584680
8.299976	0.874026	1306.202382	770.846433	0.590143
8.319976	0.866315	1316.485440	783.729601	0.595320
8.339976	0.861218	1323.288390	791.985726	0.598498
8.359976	0.853812	1333.435688	803.903892	0.602882
8.379976	0.846671	1343.436698	815.273345	0.606857
8.399976	0.840041	1353.352445	825.725062	0.610133
8.419976	0.833909	1363.126839	835.399781	0.612856
8.439976	0.828605	1372.740940	843.765634	0.614658
8.459976	0.824077	1382.128248	850.974627	0.615699
8.479976	0.820778	1391.075435	856.240721	0.615524
8.499976	0.818578	1399.431132	859.782730	0.614380
8.519977	0.817913	1406.598869	860.785894	0.611963
